"Include","StudyID","GroupID","LaboratoryID","PopulationID","EffectID","Title","Year","Authors_all","Lab_PI","Journal","DOI","Species","Developmental_mode","Mean_clutch_size","SD_clutch_size","SE_clutch_size","Focal_clutch_number","Max_clutch_number","Study_area","Lat_study_area","Long_study_area","Elev_study_area","Year_collection","Study_type","Egg_n_collected","Time_collection","Egg_sampl_method","Egg_store","Egg_homog","Egg_homog_name","Site_horm_measured","Horm_measured","Horm_extracted_colum","Method_horm_meas","AntibodyKit","Horm_units","Horm_mean","Horm_Var","Horm_Var_Type","Exp_mother_egg","Method_mother_exp","Type_mother_exp","Horm_mother_exp","Horm_mother_units","Horm_mother_lab","Horm_mother_applied_dose","Horm_mother_mean_nat","Horm_mother_dose_exp","Horm_mother_SD","Horm_mother_cateogrical_dose","Time_mother_exp","Egg_order_exp","Egg_n_exp","Percent_egg_exp","Time_egg_exp","Method_egg_exp","Site_egg_exp","Horm_egg_exp","Horm_egg_units","Horm_egg_lab","Horm_egg_applied_dose","Horm_egg_mean_nat","Horm_egg_dose_exp","Horm_egg_SD","Horm_egg_cateogrical_dose","Solvent_egg_used_exp","Fitness_trait","Fitness_mother","Fitness_offs","Off_life_stage","Off_age","Off_average_nesting_time","Off_relative_age","Off_sex","Blind_data_recording","Partial_or_selective_data_rep","TestStat_N_level","TestStat_N_clutch","TestStat_N_off","TestStat_Type","TestStat_NumberOfPredictors","TestStat_Value","TestStat_df","TestStat_p","TestStat_p_comment","TestDirection","Exp_N_level","Control_Mean","Control_Var","Control_N_clutch","Control_N_off","Exp_Mean","Exp_Var","Exp_N_clutch","Exp_N_off","Shared_control","Shared_control_ID","Var_type","Var_type_comment","DataReporting","Raw","Notes","Quotes","ExtractionID","Extraction_check_observer","Extraction_check_notes","Reply_LM","Comments_after_author_response","Final_exclusion_paper_why","Least_square_means","Cross_fostering","Incubation_prior","Effect_size_type","stats_n_total","stats_n_df","control_n_total","exp_n_total","raw_n","datasubset","cor","cor_var","sd_control","sd_exp","n_control_surv","n_control_no_surv","n_exp_surv","n_exp_no_surv","final_n","DataSourceLocation","Hormone_measured_unique","Hormone_measured_general"
"yes","rayyan-123815586","GR_L_10","Lab_ID_23","Population_ID_10",342,"Transient growth-enhancing effects of elevated maternal thyroid hormones at no apparent oxidative cost during early postnatal period","2019","Hsu; B.-Y. and Doligez; B. and Gustafsson; L. and Ruuskanen; S.","Ruuskanen","Journal of Avian Biology","10.1111/jav.01919","Ficedula albicollis","altricial",6.31,0.67,0.05,NA,NA,"Gotland; Sweden",57.17,18.33,NA,"2017","experimental",NA,NA,NA,NA,NA,NA,NA,"TH3 and TH4",NA,NA,NA,NA,"0.75 and 2.74","0.20 and 0.42","SD","egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"entire clutch","6.31",100,"during laying/after clutch completion/before incubation","injection","yolk","TH3 and TH4","ng","Sigma-Aldrich",NA,"3.49",NA,2,NA,NA,"offspring",NA,"tarsus","before independence","12",16,0.75,"male",NA,"yes","offspring","56",119,NA,NA,NA,NA,NA,NA,NA,"offspring",19.302,0.578,30,57,19.305,0.525,26,62,"no",NA,"SD",NA,"complete","no","Mean clutch size was calculated from supplementary materials table 1; the final models were those that had significant fixed factor (i.e..; the basic model has at least 4 factors and they leave/keep 2 other factors depending on whether they were significant or not). since there is no table; ; i wrote ""NA""",NA,"LM","LM","(a) I think the mean and SE from Figures 2 and 3 are also from mixed models. Double check this with authors.","I got the info about longitude and latitude from the other papers that worked with the same population in Gotland. ","Authors replied and send us the required data",NA,"no","no","no","Mean",NA,NA,57,62,NA,"means_offspring",0.00343962207382792,0.0133250168833885,0.578,0.525,NA,"NA",NA,NA,119,"data sent; data sent by the author","TH3 and TH4","TH3 and TH4"
"yes","rayyan-123815660","GR_N_20","Lab_ID_26","Population_ID_37",343,"Yolk androgens reduce offspring survival","2000","Sockman; KW and Schwabl; H","Schwabl","Proceedings of the Royal Society B: Biological Sciences","10.1098/rspb.2000.1163","Falco sparverius","altricial",4,NA,NA,"1",NA,"Washington; USA",46.73,-117.33,NA,"1999","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",25,"during laying/after clutch completion/before incubation","injection","yolk","androstenedione and testosterone","ug",NA,"4.1","18.5",NA,NA,"within natural range","plant oil","offspring",NA,"mass","before independence","0",30,0,NA,NA,NA,"offspring",NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",10.98,8.54,NA,9,11.79,9,NA,10,"no",NA,"SD",NA,"complete","no",NA,NA,"MNA","NMA; LM","SD were calculated from the figures; in the text/fig SE is reported. Could not find clutch sample sizes.","In the methods they say that the majority of the nests had 4 eggs. I therefore wrote 4 as the mean clutch size.","Data sent by authors",NA,"no","no","no","Mean",NA,NA,9,10,NA,"means_offspring",0.0609646180156236,0.0868889447630437,8.54,9,NA,"NA",NA,NA,19,"figure; p1453; fig2","androstenedione and testosterone","androgens"
"yes","rayyan-123815660","GR_N_20","Lab_ID_26","Population_ID_37",344,"Yolk androgens reduce offspring survival","2000","Sockman; KW and Schwabl; H","Schwabl","Proceedings of the Royal Society B: Biological Sciences","10.1098/rspb.2000.1163","Falco sparverius","altricial",4,NA,NA,"1",NA,"Washington; USA",46.73,-117.33,NA,"1999","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",25,"during laying/after clutch completion/before incubation","injection","yolk","androstenedione and testosterone","ug",NA,"4.1","18.5",NA,NA,"within natural range","plant oil","offspring",NA,"mass","before independence","5",30,0.166666667,NA,NA,NA,"offspring",NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",29.69,4.81,NA,9,23.59,4.88,NA,9,"no",NA,"SD",NA,"complete","no",NA,NA,"MNA","NMA; LM","SD were calculated from the figures; in the text/fig SE is reported. Could not find clutch sample sizes.","In the methods they say that the majority of the nests had 4 eggs. I therefore wrote 4 as the mean clutch size.","Data sent by authors",NA,"no","no","no","Mean",NA,NA,9,9,NA,"means_offspring",-0.69594756757842,0.0349721730993981,4.81,4.88,NA,"NA",NA,NA,18,"figure; p1453; fig2","androstenedione and testosterone","androgens"
"yes","rayyan-123815660","GR_N_20","Lab_ID_26","Population_ID_37",345,"Yolk androgens reduce offspring survival","2000","Sockman; KW and Schwabl; H","Schwabl","Proceedings of the Royal Society B: Biological Sciences","10.1098/rspb.2000.1163","Falco sparverius","altricial",4,NA,NA,"1",NA,"Washington; USA",46.73,-117.33,NA,"1999","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",25,"during laying/after clutch completion/before incubation","injection","yolk","androstenedione and testosterone","ug",NA,"4.1","18.5",NA,NA,"within natural range","plant oil","offspring",NA,"mass","before independence","10",30,0.333333333,NA,NA,NA,"offspring",NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",63.05,13.42,NA,9,46.78,16.14,NA,7,"no",NA,"SD",NA,"complete","no",NA,NA,"MNA","NMA; LM","SD were calculated from the figures; in the text/fig SE is reported. Could not find clutch sample sizes.","In the methods they say that the majority of the nests had 4 eggs. I therefore wrote 4 as the mean clutch size.","Data sent by authors",NA,"no","no","no","Mean",NA,NA,9,7,NA,"means_offspring",-0.638990968667509,0.0484384470401091,13.42,16.14,NA,"NA",NA,NA,16,"figure; p1453; fig2","androstenedione and testosterone","androgens"
"yes","rayyan-123815660","GR_N_20","Lab_ID_26","Population_ID_37",346,"Yolk androgens reduce offspring survival","2000","Sockman; KW and Schwabl; H","Schwabl","Proceedings of the Royal Society B: Biological Sciences","10.1098/rspb.2000.1163","Falco sparverius","altricial",4,NA,NA,"1",NA,"Washington; USA",46.73,-117.33,NA,"1999","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",25,"during laying/after clutch completion/before incubation","injection","yolk","androstenedione and testosterone","ug",NA,"4.1","18.5",NA,NA,"within natural range","plant oil","offspring",NA,"mass","before independence","15",30,0.5,NA,NA,NA,"offspring",NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",87.45,18.3,NA,9,67.11,26.85,NA,4,"no",NA,"SD",NA,"complete","no",NA,NA,"MNA","NMA; LM","SD were calculated from the figures; in the text/fig SE is reported. Could not find clutch sample sizes.","In the methods they say that the majority of the nests had 4 eggs. I therefore wrote 4 as the mean clutch size.","Data sent by authors",NA,"no","no","no","Mean",NA,NA,9,4,NA,"means_offspring",-0.574133729916688,0.080791662886344,18.3,26.85,NA,"NA",NA,NA,13,"figure; p1453; fig2","androstenedione and testosterone","androgens"
"yes","rayyan-123815660","GR_N_20","Lab_ID_26","Population_ID_37",347,"Yolk androgens reduce offspring survival","2000","Sockman; KW and Schwabl; H","Schwabl","Proceedings of the Royal Society B: Biological Sciences","10.1098/rspb.2000.1163","Falco sparverius","altricial",4,NA,NA,"1",NA,"Washington; USA",46.73,-117.33,NA,"1999","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",25,"during laying/after clutch completion/before incubation","injection","yolk","androstenedione and testosterone","ug",NA,"4.1","18.5",NA,NA,"within natural range","plant oil","offspring",NA,"mass","before independence","20",30,0.666666667,NA,NA,NA,"offspring",NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",100.06,16.1,NA,8,87.45,16.9,NA,3,"no",NA,"SD",NA,"complete","no",NA,NA,"MNA","NMA; LM","SD were calculated from the figures; in the text/fig SE is reported. Could not find clutch sample sizes.","In the methods they say that the majority of the nests had 4 eggs. I therefore wrote 4 as the mean clutch size.","Data sent by authors",NA,"no","no","no","Mean",NA,NA,8,3,NA,"means_offspring",-0.47753981173792,0.123920912600736,16.1,16.9,NA,"NA",NA,NA,11,"figure; p1453; fig2","androstenedione and testosterone","androgens"
"yes","rayyan-123815660","GR_N_20","Lab_ID_26","Population_ID_37",348,"Yolk androgens reduce offspring survival","2000","Sockman; KW and Schwabl; H","Schwabl","Proceedings of the Royal Society B: Biological Sciences","10.1098/rspb.2000.1163","Falco sparverius","altricial",4,NA,NA,"1",NA,"Washington; USA",46.73,-117.33,NA,"1999","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",25,"during laying/after clutch completion/before incubation","injection","yolk","androstenedione and testosterone","ug",NA,"4.1","18.5",NA,NA,"within natural range","plant oil","offspring",NA,"tarsus","before independence","0",30,0,NA,NA,NA,"offspring",NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",14.62444,0.3617013,NA,9,14.919,0.6220477,NA,10,"no",NA,"SD",NA,"complete","no",NA,NA,"LM","LM",NA,"In the methods they say that the majority of the nests had 4 eggs. I therefore wrote 4 as the mean clutch size.","Mean and SD values sent by the author",NA,"no","no","no","Mean",NA,NA,9,10,NA,"means_offspring",0.361787735107928,0.0701637331129663,0.3617013,0.6220477,NA,"NA",NA,NA,19,"Excel file; data sent by author","androstenedione and testosterone","androgens"
"yes","rayyan-123815660","GR_N_20","Lab_ID_26","Population_ID_37",349,"Yolk androgens reduce offspring survival","2000","Sockman; KW and Schwabl; H","Schwabl","Proceedings of the Royal Society B: Biological Sciences","10.1098/rspb.2000.1163","Falco sparverius","altricial",4,NA,NA,"1",NA,"Washington; USA",46.73,-117.33,NA,"1999","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",25,"during laying/after clutch completion/before incubation","injection","yolk","androstenedione and testosterone","ug",NA,"4.1","18.5",NA,NA,"within natural range","plant oil","offspring",NA,"tarsus","before independence","5",30,0.166666667,NA,NA,NA,"offspring",NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",22.14333,1.287508,NA,9,20.918,2.133812,NA,9,"no",NA,"SD",NA,"complete","no",NA,NA,"LM","LM",NA,"In the methods they say that the majority of the nests had 4 eggs. I therefore wrote 4 as the mean clutch size.","Mean and SD values sent by the author",NA,"no","no","no","Mean",NA,NA,9,9,NA,"means_offspring",-0.433624538941601,0.0668280056652353,1.287508,2.133812,NA,"NA",NA,NA,18,"Excel file; data sent by author","androstenedione and testosterone","androgens"
"yes","rayyan-123815660","GR_N_20","Lab_ID_26","Population_ID_37",350,"Yolk androgens reduce offspring survival","2000","Sockman; KW and Schwabl; H","Schwabl","Proceedings of the Royal Society B: Biological Sciences","10.1098/rspb.2000.1163","Falco sparverius","altricial",4,NA,NA,"1",NA,"Washington; USA",46.73,-117.33,NA,"1999","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",25,"during laying/after clutch completion/before incubation","injection","yolk","androstenedione and testosterone","ug",NA,"4.1","18.5",NA,NA,"within natural range","plant oil","offspring",NA,"tarsus","before independence","10",30,0.333333333,NA,NA,NA,"offspring",NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",33.80667,1.265316,NA,9,30.4175,3.23507,NA,7,"no",NA,"SD",NA,"complete","no",NA,NA,"LM","LM",NA,"In the methods they say that the majority of the nests had 4 eggs. I therefore wrote 4 as the mean clutch size.","Mean and SD values sent by the author",NA,"no","no","no","Mean",NA,NA,9,7,NA,"means_offspring",-0.770246420022553,0.0298293304208134,1.265316,3.23507,NA,"NA",NA,NA,16,"Excel file; data sent by author","androstenedione and testosterone","androgens"
"yes","rayyan-123815660","GR_N_20","Lab_ID_26","Population_ID_37",351,"Yolk androgens reduce offspring survival","2000","Sockman; KW and Schwabl; H","Schwabl","Proceedings of the Royal Society B: Biological Sciences","10.1098/rspb.2000.1163","Falco sparverius","altricial",4,NA,NA,"1",NA,"Washington; USA",46.73,-117.33,NA,"1999","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",25,"during laying/after clutch completion/before incubation","injection","yolk","androstenedione and testosterone","ug",NA,"4.1","18.5",NA,NA,"within natural range","plant oil","offspring",NA,"tarsus","before independence","15",30,0.5,NA,NA,NA,"offspring",NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",40.22,1.862431,NA,9,37.054,3.669234,NA,4,"no",NA,"SD",NA,"complete","no",NA,NA,"LM","LM",NA,"In the methods they say that the majority of the nests had 4 eggs. I therefore wrote 4 as the mean clutch size.","Mean and SD values sent by the author",NA,"no","no","no","Mean",NA,NA,9,4,NA,"means_offspring",-0.706149220825528,0.0556305270526718,1.862431,3.669234,NA,"NA",NA,NA,13,"Excel file; data sent by author","androstenedione and testosterone","androgens"
"yes","rayyan-123815660","GR_N_20","Lab_ID_26","Population_ID_37",352,"Yolk androgens reduce offspring survival","2000","Sockman; KW and Schwabl; H","Schwabl","Proceedings of the Royal Society B: Biological Sciences","10.1098/rspb.2000.1163","Falco sparverius","altricial",4,NA,NA,"1",NA,"Washington; USA",46.73,-117.33,NA,"1999","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",25,"during laying/after clutch completion/before incubation","injection","yolk","androstenedione and testosterone","ug",NA,"4.1","18.5",NA,NA,"within natural range","plant oil","offspring",NA,"tarsus","before independence","20",30,0.666666667,NA,NA,NA,"offspring",NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",42.42375,0.9460137,NA,8,40.855,0.6621435,NA,3,"no",NA,"SD",NA,"complete","no",NA,NA,"LM","LM",NA,"In the methods they say that the majority of the nests had 4 eggs. I therefore wrote 4 as the mean clutch size.","Mean and SD values sent by the author",NA,"no","no","no","Mean",NA,NA,8,3,NA,"means_offspring",-0.878000224386649,0.0331847133992934,0.9460137,0.6621435,NA,"NA",NA,NA,11,"Excel file; data sent by author","androstenedione and testosterone","androgens"
"yes","rayyan-123815660","GR_N_20","Lab_ID_26","Population_ID_37",353,"Yolk androgens reduce offspring survival","2000","Sockman; KW and Schwabl; H","Schwabl","Proceedings of the Royal Society B: Biological Sciences","10.1098/rspb.2000.1163","Falco sparverius","altricial",4,NA,NA,"1",NA,"Washington; USA",46.73,-117.33,NA,"1999","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",25,"during laying/after clutch completion/before incubation","injection","yolk","androstenedione and testosterone","ug",NA,"4.1","18.5",NA,NA,"within natural range","plant oil","offspring",NA,"culmen","before independence","0",30,0,NA,NA,NA,"offspring",NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",6.277778,0.2432991,NA,9,6.491,0.1948475,NA,10,"no",NA,"SD",NA,"complete","no",NA,NA,"LM","LM",NA,"In the methods they say that the majority of the nests had 4 eggs. I therefore wrote 4 as the mean clutch size.","Mean and SD values sent by the author",NA,"no","no","no","Mean",NA,NA,9,10,NA,"means_offspring",0.573370458687864,0.0477147321078007,0.2432991,0.1948475,NA,"NA",NA,NA,19,"Excel file; data sent by author","androstenedione and testosterone","androgens"
"yes","rayyan-123815660","GR_N_20","Lab_ID_26","Population_ID_37",354,"Yolk androgens reduce offspring survival","2000","Sockman; KW and Schwabl; H","Schwabl","Proceedings of the Royal Society B: Biological Sciences","10.1098/rspb.2000.1163","Falco sparverius","altricial",4,NA,NA,"1",NA,"Washington; USA",46.73,-117.33,NA,"1999","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",25,"during laying/after clutch completion/before incubation","injection","yolk","androstenedione and testosterone","ug",NA,"4.1","18.5",NA,NA,"within natural range","plant oil","offspring",NA,"culmen","before independence","5",30,0.166666667,NA,NA,NA,"offspring",NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",7.826667,0.4244408,NA,9,7.715,0.4265951,NA,9,"no",NA,"SD",NA,"complete","no",NA,NA,"LM","LM",NA,"In the methods they say that the majority of the nests had 4 eggs. I therefore wrote 4 as the mean clutch size.","Mean and SD values sent by the author",NA,"no","no","no","Mean",NA,NA,9,9,NA,"means_offspring",-0.172761154933542,0.0880630055145324,0.4244408,0.4265951,NA,"NA",NA,NA,18,"Excel file; data sent by author","androstenedione and testosterone","androgens"
"yes","rayyan-123815660","GR_N_20","Lab_ID_26","Population_ID_37",355,"Yolk androgens reduce offspring survival","2000","Sockman; KW and Schwabl; H","Schwabl","Proceedings of the Royal Society B: Biological Sciences","10.1098/rspb.2000.1163","Falco sparverius","altricial",4,NA,NA,"1",NA,"Washington; USA",46.73,-117.33,NA,"1999","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",25,"during laying/after clutch completion/before incubation","injection","yolk","androstenedione and testosterone","ug",NA,"4.1","18.5",NA,NA,"within natural range","plant oil","offspring",NA,"culmen","before independence","10",30,0.333333333,NA,NA,NA,"offspring",NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",9.268889,0.2982216,NA,9,8.9125,0.4102525,NA,7,"no",NA,"SD",NA,"complete","no",NA,NA,"LM","LM",NA,"In the methods they say that the majority of the nests had 4 eggs. I therefore wrote 4 as the mean clutch size.","Mean and SD values sent by the author",NA,"no","no","no","Mean",NA,NA,9,7,NA,"means_offspring",-0.597352388936489,0.0544290948823971,0.2982216,0.4102525,NA,"NA",NA,NA,16,"Excel file; data sent by author","androstenedione and testosterone","androgens"
"yes","rayyan-123815660","GR_N_20","Lab_ID_26","Population_ID_37",356,"Yolk androgens reduce offspring survival","2000","Sockman; KW and Schwabl; H","Schwabl","Proceedings of the Royal Society B: Biological Sciences","10.1098/rspb.2000.1163","Falco sparverius","altricial",4,NA,NA,"1",NA,"Washington; USA",46.73,-117.33,NA,"1999","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",25,"during laying/after clutch completion/before incubation","injection","yolk","androstenedione and testosterone","ug",NA,"4.1","18.5",NA,NA,"within natural range","plant oil","offspring",NA,"culmen","before independence","15",30,0.5,NA,NA,NA,"offspring",NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",9.911111,0.445181,NA,9,9.482,0.4285673,NA,4,"no",NA,"SD",NA,"complete","no",NA,NA,"LM","LM",NA,"In the methods they say that the majority of the nests had 4 eggs. I therefore wrote 4 as the mean clutch size.","Mean and SD values sent by the author",NA,"no","no","no","Mean",NA,NA,9,4,NA,"means_offspring",-0.576139718657348,0.0804161051223347,0.445181,0.4285673,NA,"NA",NA,NA,13,"Excel file; data sent by author","androstenedione and testosterone","androgens"
"yes","rayyan-123815660","GR_N_20","Lab_ID_26","Population_ID_37",357,"Yolk androgens reduce offspring survival","2000","Sockman; KW and Schwabl; H","Schwabl","Proceedings of the Royal Society B: Biological Sciences","10.1098/rspb.2000.1163","Falco sparverius","altricial",4,NA,NA,"1",NA,"Washington; USA",46.73,-117.33,NA,"1999","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",25,"during laying/after clutch completion/before incubation","injection","yolk","androstenedione and testosterone","ug",NA,"4.1","18.5",NA,NA,"within natural range","plant oil","offspring",NA,"culmen","before independence","20",30,0.666666667,NA,NA,NA,"offspring",NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",10.20875,0.4580529,NA,8,9.9675,0.5135091,NA,3,"no",NA,"SD",NA,"complete","no",NA,NA,"LM","LM",NA,"In the methods they say that the majority of the nests had 4 eggs. I therefore wrote 4 as the mean clutch size.","Mean and SD values sent by the author",NA,"no","no","no","Mean",NA,NA,8,3,NA,"means_offspring",-0.327771500741459,0.152082879329449,0.4580529,0.5135091,NA,"NA",NA,NA,11,"Excel file; data sent by author","androstenedione and testosterone","androgens"
"yes","rayyan-123815660","GR_N_20","Lab_ID_26","Population_ID_37",358,"Yolk androgens reduce offspring survival","2000","Sockman; KW and Schwabl; H","Schwabl","Proceedings of the Royal Society B: Biological Sciences","10.1098/rspb.2000.1163","Falco sparverius","altricial",4,NA,NA,"1",NA,"Washington; USA",46.73,-117.33,NA,"1999","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",25,"during laying/after clutch completion/before incubation","injection","yolk","androstenedione and testosterone","ug",NA,"4.1","18.5",NA,NA,"within natural range","plant oil","offspring",NA,"wing","before independence","0",30,0,NA,NA,NA,"offspring",NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",1.370444,0.0463279,NA,9,1.3524,0.0755133,NA,10,"no",NA,"SD",NA,"complete","no",NA,NA,"LM","LM",NA,"In the methods they say that the majority of the nests had 4 eggs. I therefore wrote 4 as the mean clutch size.","Mean and SD values sent by the author",NA,"no","no","no","Mean",NA,NA,9,10,NA,"means_offspring",-0.186136027256469,0.0826558242406001,0.0463279,0.0755133,NA,"NA",NA,NA,19,"Excel file; data sent by author","androstenedione and testosterone","androgens"
"yes","rayyan-123815660","GR_N_20","Lab_ID_26","Population_ID_37",359,"Yolk androgens reduce offspring survival","2000","Sockman; KW and Schwabl; H","Schwabl","Proceedings of the Royal Society B: Biological Sciences","10.1098/rspb.2000.1163","Falco sparverius","altricial",4,NA,NA,"1",NA,"Washington; USA",46.73,-117.33,NA,"1999","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",25,"during laying/after clutch completion/before incubation","injection","yolk","androstenedione and testosterone","ug",NA,"4.1","18.5",NA,NA,"within natural range","plant oil","offspring",NA,"wing","before independence","5",30,0.166666667,NA,NA,NA,"offspring",NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",1.9,0.118462,NA,9,1.7709,0.1486655,NA,9,"no",NA,"SD",NA,"complete","no",NA,NA,"LM","LM",NA,"In the methods they say that the majority of the nests had 4 eggs. I therefore wrote 4 as the mean clutch size.","Mean and SD values sent by the author",NA,"no","no","no","Mean",NA,NA,9,9,NA,"means_offspring",-0.568846625440699,0.0509728429861868,0.118462,0.1486655,NA,"NA",NA,NA,18,"Excel file; data sent by author","androstenedione and testosterone","androgens"
"yes","rayyan-123815660","GR_N_20","Lab_ID_26","Population_ID_37",360,"Yolk androgens reduce offspring survival","2000","Sockman; KW and Schwabl; H","Schwabl","Proceedings of the Royal Society B: Biological Sciences","10.1098/rspb.2000.1163","Falco sparverius","altricial",4,NA,NA,"1",NA,"Washington; USA",46.73,-117.33,NA,"1999","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",25,"during laying/after clutch completion/before incubation","injection","yolk","androstenedione and testosterone","ug",NA,"4.1","18.5",NA,NA,"within natural range","plant oil","offspring",NA,"wing","before independence","10",30,0.333333333,NA,NA,NA,"offspring",NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",3.254333,0.3371476,NA,9,2.69,0.4642296,NA,7,"no",NA,"SD",NA,"complete","no",NA,NA,"LM","LM",NA,"In the methods they say that the majority of the nests had 4 eggs. I therefore wrote 4 as the mean clutch size.","Mean and SD values sent by the author",NA,"no","no","no","Mean",NA,NA,9,7,NA,"means_offspring",-0.758313092037301,0.0314617143763998,0.3371476,0.4642296,NA,"NA",NA,NA,16,"Excel file; data sent by author","androstenedione and testosterone","androgens"
"yes","rayyan-123815660","GR_N_20","Lab_ID_26","Population_ID_37",361,"Yolk androgens reduce offspring survival","2000","Sockman; KW and Schwabl; H","Schwabl","Proceedings of the Royal Society B: Biological Sciences","10.1098/rspb.2000.1163","Falco sparverius","altricial",4,NA,NA,"1",NA,"Washington; USA",46.73,-117.33,NA,"1999","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",25,"during laying/after clutch completion/before incubation","injection","yolk","androstenedione and testosterone","ug",NA,"4.1","18.5",NA,NA,"within natural range","plant oil","offspring",NA,"wing","before independence","15",30,0.5,NA,NA,NA,"offspring",NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",6.044445,0.8903807,NA,9,4.72,0.8700575,NA,4,"no",NA,"SD",NA,"complete","no",NA,NA,"LM","LM",NA,"In the methods they say that the majority of the nests had 4 eggs. I therefore wrote 4 as the mean clutch size.","Mean and SD values sent by the author",NA,"no","no","no","Mean",NA,NA,9,4,NA,"means_offspring",-0.788175679878866,0.0403617010489123,0.8903807,0.8700575,NA,"NA",NA,NA,13,"Excel file; data sent by author","androstenedione and testosterone","androgens"
